"code_muni2","pop_2012","pop_2008","code_muni","IDHM","UF","log_to_brasilia","log_to_capital","metropolitano"
"3202207",17632,16125,320220,0.718,"ES",6.82459103772137,3.77322060254769,0
"3202256",11106,10324,320225,0.694,"ES",6.78094411211575,4.78197656209394,0
"3202306",28208,26648,320230,0.703,"ES",6.75977717621064,5.00112353372366,0
"3202405",107836,103113,320240,0.731,"ES",6.85931055514132,3.73241775612842,0
"3202454",22843,20370,320245,0.647,"ES",6.73347331785789,4.80982384798846,0
"3202504",11335,10679,320250,0.726,"ES",6.82244790390173,3.99360299242057,0
"3202553",8919,9243,320255,0.622,"ES",6.74194859780583,4.9464167217696,0
"3202603",12681,11872,320260,0.729,"ES",6.84104907678733,4.27847004651558,0
"3202652",11930,10708,320265,0.637,"ES",6.72893956951743,4.91184573493241,0
"3202702",14080,14212,320270,0.702,"ES",6.77093849536609,4.3686880702347,0
"3202801",31421,32354,320280,0.654,"ES",6.85414350953349,4.52882895273137,0
"3202900",10799,10746,320290,0.684,"ES",6.77354937321047,4.31468418620358,0
"3203007",27512,26248,320300,0.666,"ES",6.73953779055445,4.82791365728096,0
"3203056",25454,23125,320305,0.678,"ES",6.80573362755279,5.0720439222249,0
"3203106",10984,11146,320310,0.698,"ES",6.7872472839941,4.80262663036632,0
"3203130",15886,14697,320313,0.753,"ES",6.81662634557104,4.13644573824074,0
"3203163",10810,11126,320316,0.656,"ES",6.75630428505466,4.4820981883981,0
"3203205",145639,130901,320320,0.724,"ES",6.82919896607636,4.67161314253681,0
"3203304",13826,11692,320330,0.657,"ES",6.68416162638754,5.20175139857171,0
"3203320",34675,32351,320332,0.696,"ES",6.85726166476515,4.55450827118586,0
"3203346",14576,13208,320334,0.71,"ES",6.82744503552409,3.62300670996323,0
"3203353",11286,10615,320335,0.696,"ES",6.78097816761487,4.634534794618,0
"3203403",25858,27059,320340,0.67,"ES",6.81111221127727,4.9072727811011,0
"3203502",17938,18723,320350,0.667,"ES",6.74049571866484,5.49614310987796,0
"3203601",5619,5914,320360,0.666,"ES",6.72071460464821,5.51431544970138,0
"3203700",18202,18497,320370,0.645,"ES",6.7607043362701,4.72915616576908,0
"3203809",14506,14322,320380,0.694,"ES",6.80425968993382,4.83881836994739,0
"3203908",46487,46080,320390,0.712,"ES",6.76072750426121,5.18693877856465,0
"3204005",21722,18690,320400,0.667,"ES",6.73651608531829,4.89004833110714,0
"3204054",24071,24196,320405,0.654,"ES",6.76212817009576,5.54236098196999,0
"3204104",24284,23656,320410,0.673,"ES",6.76905627149148,5.3586595955542,0
"3204203",18597,17019,320420,0.727,"ES",6.85131190355893,4.2534827835604,0
"3204252",7088,7161,320425,0.669,"ES",6.71889237414476,5.50125821054473,0
"3204302",10429,10786,320430,0.657,"ES",6.84178640203993,4.7347939537816,0
"3204351",17713,17174,320435,0.681,"ES",6.79539252701129,4.76388187714291,0
"3204401",11334,11440,320440,0.711,"ES",6.8346468071615,4.4636066216663,0
"3204500",12207,12727,320450,0.626,"ES",6.82249146502343,3.44839898314645,0
"3204559",34992,33468,320455,0.671,"ES",6.79732638521275,3.96309627561215,0
"3204609",22005,20747,320460,0.714,"ES",6.80546781443999,3.92434675511698,0
"3204658",8070,8150,320465,0.682,"ES",6.75731603657574,4.89813826286911,0
"3204708",32655,30255,320470,0.709,"ES",6.76043786578592,4.98531748611197,0
"3204807",10397,10929,320480,0.688,"ES",6.78235077356922,5.06145514309289,0
"3204906",111832,100655,320490,0.735,"ES",6.82110747225646,5.2213283250199,0
"3204955",11406,10786,320495,0.7,"ES",6.78773223638241,4.28482717129675,0
"3205002",422569,397226,320500,0.739,"ES",6.84576284713993,3.06152001409199,0
"3205010",24685,23268,320501,0.662,"ES",6.81695491465564,4.84623223780465,0
"3205036",19395,18534,320503,0.663,"ES",6.81454289725996,4.3810261343403,0
"3205069",21094,19684,320506,0.728,"ES",6.77881902679561,4.420405647543,0
"3205101",66745,60191,320510,0.686,"ES",6.84366465752253,2.90526037038992,0
"3205150",8724,9059,320515,0.681,"ES",6.73196037716366,5.2555664294804,0
"3205176",13824,14044,320517,0.675,"ES",6.77581119734129,4.9903645572539,0
"3205200",424948,407579,320520,0.8,"ES",6.85920558589722,1.5993875765806,0
"3205309",333162,317817,320530,0.845,"ES",6.85420681202446,0,0
"3300100",177101,164191,330010,0.724,"RJ",6.78928700860606,4.73830149859127,0
"3300159",10545,9420,330015,0.692,"RJ",6.79494485935227,5.20592791725469,0
"3300209",116418,107285,330020,0.718,"RJ",6.88998837818798,4.48492161339192,0
"3300225",11654,11797,330022,0.684,"RJ",6.77796544940114,4.32347018521386,0
"3300233",28973,27701,330023,0.728,"RJ",6.90899451081709,4.91998092582813,0
"3300258",28295,26636,330025,0.733,"RJ",6.91817084812984,4.7961210694801,0
"3300308",95726,102487,330030,0.733,"RJ",6.756513696957,4.37713971310049,0
"3300407",178880,176469,330040,0.729,"RJ",6.7444242551191,4.66842663562311,0
"3300456",474596,495694,330045,0.684,"RJ",6.81391701537747,3.21647294025189,1
"3300506",25738,26207,330050,0.66,"RJ",6.81901149314758,4.756688833627,0
"3300605",35677,35178,330060,0.732,"RJ",6.7889604816675,5.52938940418437,0
"3300704",195197,180635,330070,0.735,"RJ",6.91127906315575,4.80262663036632,0
"3300803",55139,56529,330080,0.7,"RJ",6.83181331840698,4.31842101158491,1
"3300902",14851,14772,330090,0.691,"RJ",6.80653064321427,5.29360628681792,0
"3300936",14024,11671,330093,0.713,"RJ",6.87755377024902,5.18009673516061,0
"3300951",8219,8760,330095,0.685,"RJ",6.7500834070279,4.57656492897776,0
"3301009",472300,431839,330100,0.716,"RJ",6.86842175946646,5.44721139722947,0
"3301108",19830,20491,330110,0.709,"RJ",6.80693997374332,4.89806365549041,0
"3301157",12601,12502,330115,0.648,"RJ",6.82349284745013,5.425830686847,0
"3301207",17758,17784,330120,0.696,"RJ",6.78437787398194,4.82108769221056,0
"3301306",37340,29811,330130,0.726,"RJ",6.86413771382641,4.72897947171438,0
"3301405",21613,20505,330140,0.712,"RJ",6.85365805726185,5.10594547390058,0
"3301504",20707,19797,330150,0.729,"RJ",6.8119049533253,4.87106666636795,0
"3301603",11020,10848,330160,0.659,"RJ",6.80201691417053,4.77136236085216,0
"3301702",867067,864392,330170,0.711,"RJ",6.82141276916007,2.8225686545448,1
"3301801",13408,13127,330180,0.722,"RJ",6.77434959274195,4.12971170605939,1
"3301850",53527,48688,330185,0.698,"RJ",6.81710820995744,3.84673753872952,1
"3301876",24079,22199,330187,0.761,"RJ",6.89426468879964,4.61065511621866,0
"3301900",222618,225309,330190,0.693,"RJ",6.84525201862885,3.68637632389582,1
"3302007",113182,103515,330200,0.715,"RJ",6.80124966350325,4.06663072365459,1
"3302056",14281,14496,330205,0.688,"RJ",6.81171783478516,5.42525833998919,0
"3302106",22884,22522,330210,0.713,"RJ",6.80179458325228,5.18587628720229,0
"3302205",97219,98347,330220,0.73,"RJ",6.77668941586884,5.44979304317089,0
"3302254",29394,34595,330225,0.737,"RJ",6.71682477128254,4.98483873905225,0
"3302270",97337,100055,330227,0.659,"RJ",6.7859039791498,3.9891692146048,1
"3302304",7424,7996,330230,0.668,"RJ",6.75625774312037,5.39062303733206,0
"3302403",217951,188787,330240,0.764,"RJ",6.88379040152831,5.05866326310684,0
"3302452",5327,5561,330245,0.703,"RJ",6.81588118905369,4.95364157257614,0
"3302502",230568,240940,330250,0.709,"RJ",6.82480835816121,3.48584485572244,1
"3302601",38201,31848,330260,0.753,"RJ",6.79838674192677,4.44898410279876,1
"3302700",135121,119231,330270,0.765,"RJ",6.86451369294311,3.68587494509364,1
"3302809",18024,17839,330280,0.736,"RJ",6.7684817173297,4.22200458537469,1
"3302858",169537,187949,330285,0.737,"RJ",6.81397193297363,3.27108869631514,1
"3302908",24754,25704,330290,0.745,"RJ",6.77709974710308,4.03689198747402,1
"3303005",26810,26868,330300,0.713,"RJ",6.76843573873272,5.27694050078845,0
"3303104",15076,15392,330310,0.73,"RJ",6.75512843752322,5.4929791354266,0
"3303203",157986,159005,330320,0.753,"RJ",6.81755701106399,3.16124671203156,1
"3303302",491807,477912,330330,0.837,"RJ",6.84369664268142,2.3869262414278,1
"3303401",183391,178310,330340,0.745,"RJ",6.82313377125139,4.58466130935655,0
"3303500",801746,855500,330350,0.713,"RJ",6.81027474566358,3.3881121421135,1
"3303609",48129,44629,330360,0.72,"RJ",6.77908064461896,4.10709624614726,1
"3303708",41639,41315,330370,0.702,"RJ",6.75788542333835,4.41715243664926,0
"3303807",38740,35182,330380,0.693,"RJ",6.79463137270648,5.06202525047855,0
"3303856",26575,26099,330385,0.671,"RJ",6.77766937241896,4.04270032906976,1
"3303906",297192,312766,330390,0.745,"RJ",6.80107166619499,3.79233816248217,1
"3303955",23208,22129,330395,0.715,"RJ",6.75079732912368,4.52374318729236,0
"3304003",26948,25762,330400,0.708,"RJ",6.7698486145141,4.34419495636487,0
"3304102",18034,18227,330410,0.697,"RJ",6.74209022916324,5.50950978674249,0
"3304110",17272,15879,330411,0.713,"RJ",6.72308697071971,4.8148636895779,0
"3304128",13105,12923,330412,0.69,"RJ",6.72342370345332,4.7961210694801,0
"3304144",140374,137870,330414,0.68,"RJ",6.79954626576003,3.71843825635548,1
"3304151",21234,19315,330415,0.704,"RJ",6.8850392117384,5.29375698379171,0
"3304201",122068,127763,330420,0.768,"RJ",6.71996680579536,4.91236072482792,0
"3304300",56436,54596,330430,0.71,"RJ",6.85671458426755,4.15056735331838,1
"3304409",17606,18181,330440,0.683,"RJ",6.76682515454793,4.57677071146639,0
"3304508",8703,8686,330450,0.68,"RJ",6.73854341343789,4.50512883180787,0
"3304524",116134,91085,330452,0.773,"RJ",6.88599012719393,4.91361031152438,0
"3304557",6390290,6161047,330455,0.799,"RJ",6.83946573153341,0,1
"3304607",10298,10756,330460,0.668,"RJ",6.83186726194968,5.0891383555842,0
"3304706",40876,42093,330470,0.718,"RJ",6.78133000654436,5.21997737509678,0
"3304755",41386,47247,330475,0.639,"RJ",6.86320760272082,5.58975487850123,0
"3304805",37657,39057,330480,0.691,"RJ",6.82587254616682,5.32432618572909,0
"3304904",1016128,982832,330490,0.739,"RJ",6.84120941113824,2.88480071284671,1
"3305000",33512,30348,330500,0.671,"RJ",6.88147290338794,5.57082234739997,0
"3305109",460062,468309,330510,0.719,"RJ",6.81964511673084,3.00022217882684,1
"3305133",7093,7220,330513,0.652,"RJ",6.7851242608259,5.37351759911097,0
"3305158",20540,20412,330515,0.66,"RJ",6.78261146917458,4.48368028840038,1
"3305208",91542,82951,330520,0.712,"RJ",6.90239091648299,4.73118590657095,0
"3305307",8970,8998,330530,0.646,"RJ",6.82238255866102,5.02657425789776,0
"3305406",17581,17352,330540,0.675,"RJ",6.76768829008502,4.65766775494585,0
"3305505",77522,67853,330550,0.709,"RJ",6.8837187011539,4.26997713086526,0
"3305554",80138,77618,330555,0.713,"RJ",6.79348855385331,3.99286539327225,1
"3305604",21362,22158,330560,0.654,"RJ",6.86675618544744,4.47994704123401,0
"3305703",15010,15219,330570,0.611,"RJ",6.79065950710589,4.69610718098019,0
"3305752",31438,30139,330575,0.654,"RJ",6.85313012431819,3.99194262860402,1
"3305802",167622,159968,330580,0.73,"RJ",6.80575577545649,4.09401117332086,1
"3305901",10327,9934,330590,0.667,"RJ",6.83697867473222,5.01043527409359,0
"3306008",78256,75754,330600,0.725,"RJ",6.75901162149409,4.47049528266149,0
"3306107",72679,74993,330610,0.738,"RJ",6.73959694850027,4.48661184986396,0
"3306156",9720,8766,330615,0.659,"RJ",6.75504689188383,5.55740704463572,0
"3306206",34858,34024,330620,0.714,"RJ",6.75938287273102,4.28386238588665,1
"3306305",260180,259811,330630,0.771,"RJ",6.74588319905559,4.61660456361375,0
"3500105",33843,34366,350010,0.79,"SP",6.60016977415351,6.2151879302872,0
"3500204",3538,3711,350020,0.73,"SP",6.45029663137203,5.99694947733855,0
"3500303",32745,31763,350030,0.715,"SP",6.55863742247744,5.13143599424196,0
"3500402",7653,7684,350040,0.781,"SP",6.54593856735441,5.18922768396033,0
"3500501",17438,16335,350050,0.745,"SP",6.62924435601276,4.78080275463125,0
"3500550",5658,5580,350055,0.757,"SP",6.68639763199103,5.6209441963472,0
"3500600",2832,2547,350060,0.854,"SP",6.63102633474417,5.10594547390058,0
"3500709",34833,35872,350070,0.745,"SP",6.62277621677113,5.59456266966031,0
"3500758",5071,4325,350075,0.712,"SP",6.76168850284735,4.85779486662447,0
"3500808",3921,4025,350080,0.741,"SP",6.65698356055045,6.25546209243046,0
"3500907",3859,3312,350090,0.687,"SP",6.29308650629345,6.03746510966867,0
"3501004",15627,15560,350100,0.73,"SP",6.37378043431717,5.67170684118372,0
"3501103",4078,4270,350110,0.7,"SP",6.53172275155768,6.04770309355517,0
"3501152",17079,16331,350115,0.766,"SP",6.76289134354661,4.15622329926797,1
"3501202",3834,3920,350120,0.728,"SP",6.3037538626526,6.20002224009377,0
"3501301",23642,23694,350130,0.758,"SP",6.67608800372704,6.25738019026606,0
"3501400",4732,4907,350140,0.688,"SP",6.58794938410208,5.87262470322645,0
"3501509",3025,2868,350150,0.722,"SP",6.64063371649554,5.83714718672362,0
"3501608",214873,203283,350160,0.811,"SP",6.65460344942718,4.74179678351992,0
"3501707",35413,32819,350170,0.751,"SP",6.49404124181556,5.53153005353903,0
"3501806",5723,5503,350180,0.745,"SP",6.28668687028374,6.17825526895639,0
"3501905",66649,65466,350190,0.785,"SP",6.658319085713,4.55482381155135,0
"3502002",4401,4471,350200,0.754,"SP",6.55989848349429,5.24670823281481,0
"3502101",55361,56505,350210,0.779,"SP",6.51514222823778,6.34616253816249,0
"3502200",22650,22877,350220,0.719,"SP",6.75553606600463,5.20009795904158,0
"3502309",5822,5656,350230,0.721,"SP",6.65883227468044,5.16031886839075,0
"3502408",3788,3900,350240,0.741,"SP",6.69745391268122,6.2267145190839,0
"3502507",35023,37405,350250,0.755,"SP",6.72773108123687,5.09669065869608,0
"3502606",4377,4633,350260,0.721,"SP",6.40610410759569,6.32234977686041,0
"3502705",24894,25857,350270,0.71,"SP",6.88272460925689,5.51463769251412,0
"3502754",17975,13027,350275,0.704,"SP",6.75283096664507,3.80666248977032,1
"3502804",183441,181143,350280,0.788,"SP",6.49041999830349,6.15075201104039,0
"3502903",28429,26012,350290,0.776,"SP",6.75649043113334,4.60336856404146,1
"3503000",5211,5262,350300,0.74,"SP",6.17272303904867,5.99747146937138,0
"3503109",6132,6204,350310,0.685,"SP",6.71678845936315,5.5259309125337,0
"3503158",2475,2587,350315,0.68,"SP",6.7442476255638,5.49700427742826,0
"3503208",212617,199132,350320,0.815,"SP",6.50612779775519,5.52545293913178,0
"3503307",121055,113645,350330,0.781,"SP",6.59792302588578,5.03030719389372,0
"3503356",1890,2026,350335,0.722,"SP",6.57616311541087,6.08600170093197,0
"3503406",7932,7833,350340,0.744,"SP",6.5546026956697,5.66278685395268,0
"3503505",3711,3684,350350,0.697,"SP",6.71991854150007,5.41916237624024,0
"3503604",10622,11085,350360,0.695,"SP",6.64610475973791,5.43555438485312,0
"3503703",8709,8753,350370,0.733,"SP",6.41032289732714,5.83825509085747,0
"3503802",45847,42567,350380,0.749,"SP",6.63267348850609,4.80024342670721,0
"3503901",77279,78960,350390,0.784,"SP",6.76092441051709,3.5918177412708,1
"3503950",1802,1831,350395,0.735,"SP",6.34568899102255,6.33914163144875,0
"3504008",96336,97725,350400,0.805,"SP",6.69497039098363,5.98780786960444,0
"3504107",128914,125418,350410,0.765,"SP",6.7196771850758,3.88608962340164,1
"3504206",14307,14298,350420,0.773,"SP",6.41651984164771,6.24222326545517,0
"3504305",5014,5121,350430,0.714,"SP",6.58364432591667,5.75962706284211,0
"3504404",11685,11816,350440,0.705,"SP",6.50213015807261,6.02097480448192,0
"3504503",83910,83744,350450,0.767,"SP",6.70991391053015,5.47688187446428,0
"3504602",15065,13898,350460,0.746,"SP",6.38561589531587,6.0191040329114,0
"3504701",4063,4385,350470,0.669,"SP",6.54659887973485,5.81069179030388,0
"3504800",8284,8151,350480,0.756,"SP",6.35952196421118,6.07738991793967,0
"3504909",10301,10727,350490,0.733,"SP",6.75211849544957,5.54243932424744,0
"3505005",3165,2833,350500,0.711,"SP",6.79016472480001,5.69776440233064,0
"3505104",6708,6846,350510,0.699,"SP",6.47104715113404,6.05117110056978,0
"3505203",32102,32824,350520,0.75,"SP",6.55822617120421,5.60160208222723,0
"3505302",35210,36176,350530,0.788,"SP",6.61951304967179,5.43328522695852,0
"3505351",5305,5314,350535,0.66,"SP",6.88073345588583,5.57424310330122,0
"3505401",7672,7744,350540,0.641,"SP",6.90763527178156,5.44837396275472,0
"3505500",113338,112804,350550,0.789,"SP",6.28307016238909,5.9599996794774,0
"3505609",29144,26915,350560,0.725,"SP",6.40110426273745,5.72122938825992,0
"3505708",245652,264619,350570,0.786,"SP",6.76468135805597,3.21124679770371,1
"3505807",20424,21323,350580,0.751,"SP",6.6119066171973,6.12573316791302,0
"3505906",57286,56022,350590,0.761,"SP",6.34472366374554,5.74033938662908,0
"3506003",348146,355675,350600,0.801,"SP",6.60163764437467,5.64777633786646,0
"3506102",75069,77430,350610,0.78,"SP",6.35902008214293,5.84548456271647,0
"3506201",2717,2929,350620,0.744,"SP",6.5249270132795,6.21128257499362,0
"3506300",10784,10780,350630,0.734,"SP",6.70977983694793,5.6900553540362,0
"3506359",50304,42945,350635,0.73,"SP",6.82119470945446,4.11054594156011,1
"3506409",7193,7369,350640,0.768,"SP",6.52228395636885,6.13246485282942,0
"3506508",110907,109451,350650,0.78,"SP",6.49697104939637,6.12269015846085,0
"3506607",29168,29208,350660,0.712,"SP",6.78990599113113,4.10939736484839,1
"3506706",13807,13835,350670,0.681,"SP",6.54038043762111,5.51961922298288,0
"3506805",11073,10889,350680,0.742,"SP",6.56449002195332,5.51616692940114,0
"3506904",9960,9194,350690,0.705,"SP",6.70305313480653,5.15259771219863,0
"3507001",50420,43959,350700,0.78,"SP",6.72710831926749,4.69811393163083,0
"3507100",20674,17571,350710,0.713,"SP",6.7239646436205,3.89446984618056,1
"3507159",3623,3902,350715,0.66,"SP",6.86462854726098,5.59430237403738,0
"3507209",807,834,350720,0.746,"SP",6.6486736208623,6.04916725723627,0
"3507308",4348,4377,350730,0.754,"SP",6.57737445199724,5.5845483867325,0
"3507407",14731,14376,350740,0.73,"SP",6.49292142086987,5.79772808749873,0
"3507456",2348,2312,350745,0.705,"SP",6.63695654416419,5.57032726960552,0
"3507506",130201,128397,350750,0.8,"SP",6.67454876547209,5.29320431716121,0
"3507605",150023,144066,350760,0.776,"SP",6.69783639499608,4.20409542618122,1
"3507704",5118,4985,350770,0.737,"SP",6.52760697885776,6.08974757634054,0
"3507753",2614,2550,350775,0.71,"SP",6.46822653709818,6.1112677630476,0
"3507803",21707,20190,350780,0.755,"SP",6.36326945372351,5.71432668853187,0
"3507902",21987,22300,350790,0.74,"SP",6.58411436767609,5.33532409217713,0
"3508009",18705,18112,350800,0.667,"SP",6.79598537813913,5.3043988368639,0
"3508108",15655,15482,350810,0.763,"SP",6.44977507776267,6.11924191704981,0
"3508207",4111,4059,350820,0.735,"SP",6.19652559087143,5.96440162755829,0
"3508306",4322,4400,350830,0.694,"SP",6.62924435601276,5.71052635018955,0
"3508405",42889,41839,350840,0.738,"SP",6.73485321910464,4.04830062372069,1
"3508504",86054,84406,350850,0.788,"SP",6.74135825113713,4.67366960241278,0
"3508603",30527,33999,350860,0.764,"SP",6.71493480088679,5.26377768027329,0
"3508702",18563,19233,350870,0.72,"SP",6.48225071553625,5.41387570718231,0
"3508801",16730,16699,350880,0.742,"SP",6.54053925830567,5.89048331725387,0
"3508900",4072,4130,350890,0.729,"SP",6.65317265883255,6.21768336493912,0
"3509007",88841,86698,350900,0.781,"SP",6.74810282544913,3.1393996233664,1
"3509106",5167,5334,350910,0.697,"SP",6.68145675597463,6.36677967826526,0
"3509205",66131,62522,350920,0.728,"SP",6.74475388017358,3.48308454113434,1
"3509254",28243,28987,350925,0.694,"SP",6.90380749673404,5.30101372809578,0
"3509304",9858,9939,350930,0.734,"SP",6.35372635541549,5.91762961459862,0
"3509403",23763,24003,350940,0.713,"SP",6.42092283626943,5.56800093329714,0
"3509452",5622,5532,350945,0.717,"SP",6.76911370875565,5.23479166566816,0
"3509502",1098630,1056644,350950,0.805,"SP",6.68159468095619,4.42556493668836,0
"3509601",75637,73885,350960,0.769,"SP",6.72672488827438,3.71161894108343,1
"3509700",48324,46332,350970,0.749,"SP",6.69920472997083,4.93928249731768,0
"3509809",4594,4940,350980,0.706,"SP",6.6710831274381,5.88638177065483,0
"3509908",12216,12377,350990,0.72,"SP",6.93429009611029,5.34290824987591,0
"3509957",4502,4662,350995,0.704,"SP",6.71764748798775,5.23073421522424,0
"3510005",29976,30662,351000,0.747,"SP",6.70480643495345,5.97566539519901,0
"3510104",2677,2757,351010,0.789,"SP",6.43129887529569,5.7719083037038,0
"3510153",4504,4629,351015,0.68,"SP",6.71734509728456,5.79008248757528,0
"3510203",46095,46412,351020,0.721,"SP",6.81973248158838,5.20180646616719,0
"3510302",18029,16968,351030,0.699,"SP",6.7516159564484,4.72197496553018,1
"3510401",49650,45915,351040,0.75,"SP",6.68896473954941,4.68435098386253,0
"3510500",104150,94598,351050,0.759,"SP",6.81414764901696,4.82743334987499,0
"3510609",373358,388532,351060,0.749,"SP",6.76682515454793,3.0243197304059,1
"3510708",11836,11632,351070,0.722,"SP",6.25835700535221,6.23992490640598,0
"3510807",28535,28083,351080,0.73,"SP",6.51083852932393,5.31118423225486,0
"3510906",2599,2752,351090,0.734,"SP",6.42506349445992,5.55206771445515,0
"3511003",18465,16064,351100,0.731,"SP",6.52113645867033,6.36531858183942,0
"3511102",113873,114069,351110,0.785,"SP",6.40661592480557,5.88599291416575,0
"3511201",7214,7191,351120,0.751,"SP",6.39332315962203,5.92214126389823,0
"3511300",8165,8119,351130,0.766,"SP",6.37482036962805,5.9910894767779,0
"3511409",17893,17147,351140,0.729,"SP",6.70583491411945,5.57818145807175,0
"3511508",41144,37419,351150,0.782,"SP",6.71102237578485,4.79463285093341,0
"3511607",15942,14795,351160,0.706,"SP",6.71909769187467,4.93497740349052,0
"3511706",15395,15213,351170,0.736,"SP",6.61808456382388,5.10138965736472,0
"3511904",7316,6477,351190,0.725,"SP",6.54430025933103,6.10838054032501,0
"3512001",17478,17659,351200,0.757,"SP",6.31409137690714,5.91701036118303,0
"3512100",6001,6314,351210,0.71,"SP",6.20528477096131,6.0652724742527,0
"3512209",25615,24336,351220,0.708,"SP",6.59666809808403,4.9847703279012,0
"3512308",16497,16160,351230,0.736,"SP",6.69027068551961,5.02677107600566,0
"3512407",21607,20445,351240,0.758,"SP",6.61590452965814,4.97873174508325,0
"3512506",5362,5177,351250,0.719,"SP",6.50316478828463,6.10280464935081,0
"3512605",4913,5370,351260,0.69,"SP",6.7854859449214,5.60965492859816,0
"3512704",3887,4109,351270,0.754,"SP",6.57481081245627,5.18816762304705,0
"3512803",61013,57951,351280,0.769,"SP",6.64292998867328,4.74927052996185,0
"3512902",7191,7071,351290,0.722,"SP",6.32378532117814,6.15388097135227,0
"3513009",209027,179109,351300,0.78,"SP",6.77581119734129,3.38472918895485,1
"3513108",32187,30647,351310,0.756,"SP",6.42747502565539,5.59838492127545,0
"3513207",7741,7362,351320,0.734,"SP",6.24651365943318,5.88493668369815,0
"3513306",2224,2382,351330,0.774,"SP",6.71375782339863,6.07789450510634,0
"3513405",77575,79418,351340,0.788,"SP",6.70601845985651,5.31039414777349,0
"3513504",120293,127702,351350,0.737,"SP",6.81995086034536,3.78781940196884,1
"3513603",21682,23694,351360,0.684,"SP",6.76698632974572,5.18783263337277,0
"3513702",31379,30710,351370,0.76,"SP",6.52464835348464,5.34118526677521,0
"3513801",390980,394266,351380,0.757,"SP",6.7908393672651,2.73436750941958,1
"3513850",1699,1624,351385,0.741,"SP",6.38485707398188,6.27992756454283,0
"3513900",11086,11415,351390,0.734,"SP",6.50104940143784,5.34753601033554,0
"3514007",8080,8108,351400,0.718,"SP",6.46113999750893,5.66687641396022,0
"3514106",25100,25733,351410,0.725,"SP",6.59830464805721,5.4014153245516,0
"3514205",2088,2263,351420,0.742,"SP",6.3186437368176,6.31420000761715,0
"3514304",8610,9089,351430,0.738,"SP",6.55667891939619,5.4633232011323,0
"3514403",43675,43989,351440,0.776,"SP",6.60528438905692,6.31515906672708,0
"3514502",12218,12777,351450,0.748,"SP",6.62503421369268,5.737023808436,0
"3514601",8421,8163,351460,0.744,"SP",6.40803443494825,5.67510861407159,0
"3514700",6242,6299,351470,0.745,"SP",6.65522153621079,5.95464494896945,0
"3514809",14718,14490,351480,0.691,"SP",6.87937638038044,5.21748684863349,0
"3514908",16060,15192,351490,0.695,"SP",6.69667615886898,4.54318839363221,0
"3514924",3202,3251,351492,0.747,"SP",6.41627466147992,5.90639673471792,0
"3514957",2415,2448,351495,0.73,"SP",6.37398509722103,5.89748348363709,0
"3515004",245148,245093,351500,0.735,"SP",6.7824414580101,3.20720802000052,1
"3515103",63653,61701,351510,0.749,"SP",6.80566718089835,3.5907152053267,1
"3515129",3040,3159,351512,0.727,"SP",6.64622166942531,6.27760167674997,0
"3515152",16580,13914,351515,0.732,"SP",6.6196197704104,4.88219567825134,0
"3515186",42123,42128,351518,0.787,"SP",6.58441839465392,5.01906631957411,0
"3515194",4330,4361,351519,0.696,"SP",6.66507206579331,5.70764168498192,0
"3515202",8201,8976,351520,0.76,"SP",6.33723272795802,6.27515742328624,0
"3515301",2663,2490,351530,0.74,"SP",6.73626683159451,6.26809199169503,0
"3515350",9491,10180,351535,0.704,"SP",6.80096040178613,6.42799218066796,0
"3515400",15367,14985,351540,0.732,"SP",6.75923206853838,5.68245668794145,0
"3515509",65157,63414,351550,0.797,"SP",6.32337281321358,6.25373265310624,0
"3515608",5550,5328,351560,0.758,"SP",6.42155722504088,5.79891081974778,0
"3515657",1583,1514,351565,0.703,"SP",6.62059307137721,5.77956998797166,0
"3515707",172222,175939,351570,0.738,"SP",6.77798822092307,3.30431930668567,1
"3515806",1688,2044,351580,0.727,"SP",6.61959309129348,6.27270718080584,0
"3515905",2970,2918,351590,0.747,"SP",6.38453650978615,6.17840044145268,0
"3516002",13112,13524,351600,0.715,"SP",6.59741851596555,6.24039279739592,0
"3516101",2785,2883,351610,0.713,"SP",6.73930112376835,6.05263019901183,0
"3516200",323307,327176,351620,0.78,"SP",6.2768690278157,5.83991464898078,0
"3516309",157603,155224,351630,0.703,"SP",6.7373939131069,3.45315712059287,1
"3516408",135150,129304,351640,0.731,"SP",6.74291601252463,3.28802868355652,1
"3516507",2706,2703,351650,0.763,"SP",6.54629748686697,6.13279048319842,0
"3516606",6884,6754,351660,0.709,"SP",6.61175873692627,5.79854705110062,0
"3516705",43108,43395,351670,0.769,"SP",6.60357790400116,5.83842991093892,0
"3516804",4285,4071,351680,0.723,"SP",6.40818276744405,6.1665516650065,0
"3516853",4464,4236,351685,0.719,"SP",6.5167106935352,5.59552888921595,0
"3516903",10646,10933,351690,0.747,"SP",6.39537845272341,6.2170251749378,0
"3517000",10825,10914,351700,0.717,"SP",6.55329217284,5.96568509412049,0
"3517109",4586,4540,351710,0.735,"SP",6.50407857073319,6.08474995116396,0
"3517208",10891,11029,351720,0.739,"SP",6.52023813817461,5.96350221982186,0
"3517307",5458,4787,351730,0.728,"SP",6.56852724864713,5.94230056307661,0
"3517406",37826,38328,351740,0.753,"SP",6.22695160295343,5.98780786960444,0
"3517505",18441,17593,351750,0.725,"SP",6.35266423891813,6.00529348504442,0
"3517604",17738,20832,351760,0.675,"SP",6.84237373593476,5.32539737095178,0
